ledger_id,artifact_path,record_id,metric_or_term,source_ids,upstream_ids,classification,review_status,cutoff_status,notes
P7L-00390,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00027,record,SRC-001;SRC-002;SRC-003,P7CT-0007,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00391,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00028,record,SRC-001;SRC-002;SRC-003,P7CT-0007,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00392,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00029,record,SRC-001;SRC-002;SRC-003,P7CT-0008,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00393,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00030,record,SRC-001;SRC-002;SRC-003,P7CT-0008,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00394,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00031,record,SRC-001;SRC-002;SRC-003,P7CT-0008,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00395,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00032,record,SRC-001;SRC-002;SRC-003,P7CT-0008,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00396,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00033,record,SRC-001;SRC-002;SRC-003,P7CT-0009,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00397,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00034,record,SRC-001;SRC-002;SRC-003,P7CT-0009,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00398,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00035,record,SRC-001;SRC-002;SRC-003,P7CT-0009,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00399,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00036,record,SRC-001;SRC-002;SRC-003,P7CT-0009,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00400,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00037,record,SRC-001;SRC-002;SRC-003,P7CT-0010,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00401,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00038,record,SRC-001;SRC-002;SRC-003,P7CT-0010,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00402,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00039,record,SRC-001;SRC-002;SRC-003,P7CT-0010,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00403,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00040,record,SRC-001;SRC-002;SRC-003,P7CT-0010,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00404,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00041,record,SRC-001;SRC-002;SRC-003,P7CT-0011,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00405,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00042,record,SRC-001;SRC-002;SRC-003,P7CT-0011,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00406,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00043,record,SRC-001;SRC-002;SRC-003,P7CT-0011,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00407,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00044,record,SRC-001;SRC-002;SRC-003,P7CT-0011,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00408,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00045,record,SRC-001;SRC-002;SRC-003,P7CT-0012,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00409,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00046,record,SRC-001;SRC-002;SRC-003,P7CT-0012,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00410,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00047,record,SRC-001;SRC-002;SRC-003,P7CT-0012,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00411,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00048,record,SRC-001;SRC-002;SRC-003,P7CT-0012,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00412,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00049,record,SRC-001;SRC-002;SRC-003,P7CT-0013,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00413,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00050,record,SRC-001;SRC-002;SRC-003,P7CT-0013,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00414,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00051,record,SRC-001;SRC-002;SRC-003,P7CT-0013,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00415,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00052,record,SRC-001;SRC-002;SRC-003,P7CT-0013,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00416,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00053,record,SRC-001;SRC-002;SRC-003,P7CT-0014,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00417,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00054,record,SRC-001;SRC-002;SRC-003,P7CT-0014,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00418,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00055,record,SRC-001;SRC-002;SRC-003,P7CT-0014,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00419,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00056,record,SRC-001;SRC-002;SRC-003,P7CT-0014,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00420,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00057,record,SRC-001;SRC-002;SRC-003,P7CT-0015,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00421,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00058,record,SRC-001;SRC-002;SRC-003,P7CT-0015,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00422,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00059,record,SRC-001;SRC-002;SRC-003,P7CT-0015,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00423,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00060,record,SRC-001;SRC-002;SRC-003,P7CT-0015,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00424,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00061,record,SRC-001;SRC-002;SRC-003,P7CT-0016,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00425,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00062,record,SRC-001;SRC-002;SRC-003,P7CT-0016,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00426,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00063,record,SRC-001;SRC-002;SRC-003,P7CT-0016,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00427,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00064,record,SRC-001;SRC-002;SRC-003,P7CT-0016,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00428,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00065,record,SRC-001;SRC-002;SRC-003,P7CT-0017,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00429,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00066,record,SRC-001;SRC-002;SRC-003,P7CT-0017,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00430,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00067,record,SRC-001;SRC-002;SRC-003,P7CT-0017,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
