record_id,artifact_path,record_type,source_or_assumption_id,source_type,source_date,forecast_period,units,original_value,normalized_value,classification,review_status,formula_or_transformation,upstream_artifact,source_ids,limitation_or_rationale
LED-O-CM-0009,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0009,formula_calculated_forecast_output,,FY2026,USD_millions,,130.4140276858513197324859666,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast."
LED-O-CM-0010,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0010,formula_calculated_forecast_output,,FY2026,USD_millions,,80.0993905832263197324859666,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled CFO proxy less capital expenditures.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled CFO proxy less capital expenditures.
LED-O-CM-0011,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0011,formula_calculated_forecast_output,,FY2026,USD_millions,,18.75,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Required term principal paid in modeled periods.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Required term principal paid in modeled periods.
LED-O-CM-0012,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0012,formula_calculated_forecast_output,,FY2026,USD_millions,,0,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Provisional annual term sweep after revolver repayment.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Provisional annual term sweep after revolver repayment.
LED-O-CM-0013,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0013,formula_calculated_forecast_output,,FY2026,USD_millions,,-10.875,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0014,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0014,formula_calculated_forecast_output,,FY2026,USD_millions,,-3.75,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0015,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0015,formula_calculated_forecast_output,,FY2026,USD_millions,,610.6865781667736802675140334,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Term plus revolver principal after modeled payments.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Term plus revolver principal after modeled payments.
LED-O-CM-0016,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0016,formula_calculated_forecast_output,,FY2026,USD_millions,,673.3055781667736802675140334,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Bank principal plus conservative retained debt opening proxy.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Bank principal plus conservative retained debt opening proxy.
LED-O-CM-0017,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0017,formula_calculated_forecast_output,,FY2026,USD_millions,,673.3055781667736802675140334,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Gross debt less modeled cash above the operating floor only.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Gross debt less modeled cash above the operating floor only.
LED-O-CM-0018,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0018,formula_calculated_forecast_output,,FY2026,USD_millions,,261.40228125,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Minimum quarter-observed capacity after LCs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Minimum quarter-observed capacity after LCs.
LED-O-CM-0019,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0019,formula_calculated_forecast_output,,FY2026,USD_millions,,261.40228125,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Cash above floor plus available revolver; not contractual liquidity.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Cash above floor plus available revolver; not contractual liquidity.
LED-O-CM-0020,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0020,formula_calculated_forecast_output,,FY2026,USD_millions,,207.39771875,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Maximum ending monthly revolver balance.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Maximum ending monthly revolver balance.
LED-O-CM-0021,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0021,formula_calculated_forecast_output,,FY2026,USD_millions,,0,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Debt due at maturity not covered by modeled cash above floor.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Debt due at maturity not covered by modeled cash above floor.
LED-O-CM-0022,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0022,formula_calculated_forecast_output,,FY2026,USD_millions,,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"Proposed unused-commitment, LC and fronting fees are unavailable.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Excluded rather than entered as zero; modeled cash flow and liquidity are before these fees.
LED-O-CM-0023,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0023,formula_calculated_forecast_output,,FY2026,turns,,3.539082269853790732313608829,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Ending gross funded debt / same-coverage EBITDA.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Ending gross funded debt / same-coverage EBITDA.
LED-O-CM-0024,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0024,formula_calculated_forecast_output,,FY2026,turns,,3.539082269853790732313608829,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Book-cash diagnostic only; not covenant or lender net leverage.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Book-cash diagnostic only; not covenant or lender net leverage.
LED-O-CM-0025,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0025,formula_calculated_forecast_output,,FY2026,turns,,6.026722694374109414685005352,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled EBITDA / modeled bank cash interest.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled EBITDA / modeled bank cash interest.
LED-O-CM-0026,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0026,formula_calculated_forecast_output,,FY2026,turns,,3.537399597582802935204540188,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,CFADS before cash interest / modeled bank cash interest.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,CFADS before cash interest / modeled bank cash interest.
LED-O-CM-0027,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0027,formula_calculated_forecast_output,,FY2026,turns,,1.9735842939164830097627449,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments."
LED-O-CM-0028,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0028,formula_calculated_forecast_output,,FY2026,turns,,0.1936921836306969692583528467,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled CFO proxy / ending gross funded debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled CFO proxy / ending gross funded debt.
LED-O-CM-0029,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0029,formula_calculated_forecast_output,,FY2026,turns,,0.118964394742302565330172968,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled FCF proxy / ending gross funded debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled FCF proxy / ending gross funded debt.
LED-O-CM-0030,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0030,formula_calculated_forecast_output,,FY2027,USD_millions,,1837.549119098525625,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Sum modeled-quarter revenue.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Sum modeled-quarter revenue.
LED-O-CM-0031,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0031,formula_calculated_forecast_output,,FY2027,USD_millions,,222.268103897038561074375,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.
LED-O-CM-0032,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0032,formula_calculated_forecast_output,,FY2027,percent,,12.0959,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,EBITDA / revenue.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,EBITDA / revenue.
LED-O-CM-0033,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0033,formula_calculated_forecast_output,,FY2027,USD_millions,,-29.70719722118608914796875,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0034,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0034,formula_calculated_forecast_output,,FY2027,USD_millions,,0.006817535099935976732363,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Positive is cash contribution; negative is use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Positive is cash contribution; negative is use.
LED-O-CM-0035,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0035,formula_calculated_forecast_output,,FY2027,USD_millions,,-64.314219168448396875,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0036,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0036,formula_calculated_forecast_output,,FY2027,USD_millions,,128.253505042504011028138613,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"EBITDA less modeled taxes, capex, working-capital investment and identified cash uses.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"EBITDA less modeled taxes, capex, working-capital investment and identified cash uses."
LED-O-CM-0037,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0037,formula_calculated_forecast_output,,FY2027,USD_millions,,-38.6409625520181960486939916,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use based on modeled average debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use based on modeled average debt.
LED-O-CM-0038,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0038,formula_calculated_forecast_output,,FY2027,USD_millions,,153.9267616589342118544446213,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast."
LED-O-CM-0039,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0039,formula_calculated_forecast_output,,FY2027,USD_millions,,89.61254249048581497944462138,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled CFO proxy less capital expenditures.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled CFO proxy less capital expenditures.
LED-O-CM-0040,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0040,formula_calculated_forecast_output,,FY2027,USD_millions,,25,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Required term principal paid in modeled periods.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Required term principal paid in modeled periods.
LED-O-CM-0041,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0041,formula_calculated_forecast_output,,FY2027,USD_millions,,0,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Provisional annual term sweep after revolver repayment.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Provisional annual term sweep after revolver repayment.
LED-O-CM-0042,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0042,formula_calculated_forecast_output,,FY2027,USD_millions,,-14.5,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0043,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0043,formula_calculated_forecast_output,,FY2027,USD_millions,,-5,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0044,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0044,formula_calculated_forecast_output,,FY2027,USD_millions,,548.6050356762878652880694119,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Term plus revolver principal after modeled payments.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Term plus revolver principal after modeled payments.
