ledger_id,artifact_path,record_type,record_id,source_ids,upstream_ids,classification,review_status,source_date,cutoff_status,notes
P6L-00465,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0052,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00466,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0053,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00467,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0054,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00468,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0055,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00469,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0056,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00470,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0057,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00471,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0058,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00472,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0059,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00473,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-P-0060,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00474,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0001,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00475,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0002,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00476,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0003,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00477,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0004,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00478,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0005,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00479,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0006,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00480,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0007,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00481,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0008,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00482,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0009,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00483,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0010,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00484,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0011,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00485,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0012,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00486,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0013,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00487,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0014,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00488,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0015,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00489,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0016,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00490,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0017,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00491,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0018,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00492,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0019,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00493,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0020,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00494,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0021,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
P6L-00495,data/phase6/processed/MONTHLY_LIQUIDITY_STRESS.csv,monthly_liquidity_stress,P6M-MODERATE_MITIGATED-E-0022,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_downside_liquidity_path,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,"Recurring financing fees, official covenant definitions, eligible cash, distribution permissions and actual closing cash remain unavailable. Monthly timing is an owner-reviewed testing convention, not observed borrower seasonality."
