headroom_id,test_id,scenario_id,period_end,framework,metric,actual,threshold,ratio_or_amount_headroom,debt_headroom,break_even_ebitda,earnings_cushion,units,status,formula,source_ids,upstream_ids,review_status,limitations
P7H-00220,P7CT-0055,SEVERE_UNMITIGATED,2029-07-31,analyst_warning,analyst_leverage_warning,3.570611132489975022115607797,2.75,-0.820611132489975022115607797,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0055,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00221,P7CT-0056,SEVERE_UNMITIGATED,2029-10-31,proposed_contractual,gross_funded_leverage,3.320122592947013554177840308,3,-0.320122592947013554177840308,-69.9103831444134105674489521,241.6897439431564738053664503,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0056,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00222,P7CT-0056,SEVERE_UNMITIGATED,2029-10-31,proposed_contractual,cash_interest_coverage,4.612836862632313539064854489,3,1.612836862632313539064854489,,,76.356796876909226053208615,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0056,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00223,P7CT-0056,SEVERE_UNMITIGATED,2029-10-31,proposed_contractual,usable_liquidity,99.662268170530578583900649,50,49.662268170530578583900649,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0056,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00224,P7CT-0056,SEVERE_UNMITIGATED,2029-10-31,analyst_warning,analyst_leverage_warning,3.320122592947013554177840308,2.75,-0.570122592947013554177840308,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0056,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00225,P7CT-0057,SEVERE_UNMITIGATED,2030-01-31,proposed_contractual,gross_funded_leverage,3.276751012812602236352723192,3,-0.276751012812602236352723192,-61.5096257044181721748376457,242.7593986333532989024846336,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0057,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00226,P7CT-0057,SEVERE_UNMITIGATED,2030-01-31,proposed_contractual,cash_interest_coverage,4.94162848129710934201660474,3,1.94162848129710934201660474,,,87.3272748869073091054311071,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0057,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00227,P7CT-0057,SEVERE_UNMITIGATED,2030-01-31,proposed_contractual,usable_liquidity,84.5470540999401032925460992,50,34.5470540999401032925460992,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0057,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00228,P7CT-0057,SEVERE_UNMITIGATED,2030-01-31,analyst_warning,analyst_leverage_warning,3.276751012812602236352723192,2.75,-0.526751012812602236352723192,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0057,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00229,P7CT-0058,SEVERE_UNMITIGATED,2030-04-30,proposed_contractual,gross_funded_leverage,3.183435049027755465835096081,3,-0.183435049027755465835096081,-40.7692853708292498400013583,235.8443722745599822475776463,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0058,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00230,P7CT-0058,SEVERE_UNMITIGATED,2030-04-30,proposed_contractual,cash_interest_coverage,5.056999041340889165623612938,3,2.056999041340889165623612938,,,90.4049055501780499515833245,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0058,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00231,P7CT-0058,SEVERE_UNMITIGATED,2030-04-30,proposed_contractual,usable_liquidity,93.3858831763200532572670611,50,43.3858831763200532572670611,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0058,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00232,P7CT-0058,SEVERE_UNMITIGATED,2030-04-30,analyst_warning,analyst_leverage_warning,3.183435049027755465835096081,2.75,-0.433435049027755465835096081,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0058,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00233,P7CT-0059,SEVERE_UNMITIGATED,2030-07-31,proposed_contractual,gross_funded_leverage,3.092169465297373931029442809,3,-0.092169465297373931029442809,-20.4849427047834234791990414,229.0813417282648583377655979,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0059,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00234,P7CT-0059,SEVERE_UNMITIGATED,2030-07-31,proposed_contractual,cash_interest_coverage,5.155158152702188902064165901,3,2.155158152702188902064165901,,,92.9147874762941602272854846,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0059,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00235,P7CT-0059,SEVERE_UNMITIGATED,2030-07-31,proposed_contractual,usable_liquidity,101.7687248152054249867032064,50,51.7687248152054249867032064,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0059,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00236,P7CT-0059,SEVERE_UNMITIGATED,2030-07-31,analyst_warning,analyst_leverage_warning,3.092169465297373931029442809,2.75,-0.342169465297373931029442809,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0059,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00237,P7CT-0060,SEVERE_UNMITIGATED,2030-10-31,proposed_contractual,gross_funded_leverage,2.997474584158126058237598345,3,0.002525415841873941762401655,0.5612772928230251157346476,222.0643417750544966782067836,,turns,warning,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0060,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00238,P7CT-0060,SEVERE_UNMITIGATED,2030-10-31,proposed_contractual,cash_interest_coverage,5.268615063324592466281641821,3,2.268615063324592466281641821,,,95.6993337765417814997636366,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0060,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00239,P7CT-0060,SEVERE_UNMITIGATED,2030-10-31,proposed_contractual,usable_liquidity,110.9134746748365099653796492,50,60.9134746748365099653796492,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0060,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00240,P7CT-0060,SEVERE_UNMITIGATED,2030-10-31,analyst_warning,analyst_leverage_warning,2.997474584158126058237598345,2.75,-0.247474584158126058237598345,,,,turns,warning,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0060,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00241,P7CT-0061,MODERATE_MITIGATED,2026-01-31,proposed_contractual,gross_funded_leverage,3.228471664433044589605225788,3.5,0.271528335566955410394774212,61.18728125,207.8619196428571428571428571,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0061,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00242,P7CT-0061,MODERATE_MITIGATED,2026-01-31,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0061,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00243,P7CT-0061,MODERATE_MITIGATED,2026-01-31,proposed_contractual,usable_liquidity,263.90228125,50,213.90228125,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0061,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00244,P7CT-0061,MODERATE_MITIGATED,2026-01-31,analyst_warning,analyst_leverage_warning,3.228471664433044589605225788,3.25,0.021528335566955410394774212,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0061,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00245,P7CT-0062,MODERATE_MITIGATED,2026-04-30,proposed_contractual,gross_funded_leverage,N/D,3.5,N/D,N/D,226.8917362544979856615432457,,turns,not_determinable,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0062,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00246,P7CT-0062,MODERATE_MITIGATED,2026-04-30,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0062,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00247,P7CT-0062,MODERATE_MITIGATED,2026-04-30,proposed_contractual,usable_liquidity,185.3916731092570501845986401,50,135.3916731092570501845986401,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0062,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00248,P7CT-0062,MODERATE_MITIGATED,2026-04-30,analyst_warning,analyst_leverage_warning,N/D,3.25,N/D,,,,turns,not_determinable,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0062,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00249,P7CT-0063,MODERATE_MITIGATED,2026-07-31,proposed_contractual,gross_funded_leverage,N/D,3.5,N/D,N/D,223.5957792852513630976757337,,turns,not_determinable,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0063,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00250,P7CT-0063,MODERATE_MITIGATED,2026-07-31,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0063,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00251,P7CT-0063,MODERATE_MITIGATED,2026-07-31,proposed_contractual,usable_liquidity,185.021272501620229158134932,50,135.021272501620229158134932,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0063,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00252,P7CT-0063,MODERATE_MITIGATED,2026-07-31,analyst_warning,analyst_leverage_warning,N/D,3.25,N/D,,,,turns,not_determinable,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0063,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
